timestamp,name,tweet,retweetCnt,hastags,urlsCnt,mentionsCnt
Wed Oct 29 16:29:39 +0000 2014,RSLatino,http://t.co/NVWpYhRqu4,{},[],1,0
Wed Oct 29 16:29:59 +0000 2014,DrewBogs_FOX28,Enjoyed Reading with Rufus today with @TomP_FOX28 and @KthrynLthrp! These kids are such great readers and very smart! http://t.co/MQwhp0Tqcf,{},[],0,2
Wed Oct 29 16:30:02 +0000 2014,AHealthTipPage,Coconut water is really hydrating and high in potassium..which means it helps with after work-out muscle cramps.,{},[],0,0
Wed Oct 29 16:30:03 +0000 2014,michpoligal,"RT @LoriBrasier: More High Drama! Bob Bashara collapses, trial postponed until Monday http://t.co/i54WwDDQmD via @freep",1,[],1,2
Wed Oct 29 16:30:03 +0000 2014,iBennyTruise,I know I messed up when I missed your birthday.,{},[],0,0
Wed Oct 29 16:30:22 +0000 2014,gccwired,"""Christian was a label. I didn’t want to be labeled, so I stayed away."" One man’s journey to Joy and #Breakthrough... http://t.co/CbigkKBvEd",{},"[{u'indices': [101, 114], u'text': u'Breakthrough'}]",1,0
Wed Oct 29 16:30:24 +0000 2014,hybridpr4u,Kiv Directed a Movie! http://t.co/SOA8wTpl5X,{},[],1,0
Wed Oct 29 16:30:27 +0000 2014,MaddyMartinec,@Emirelez3442 omg I feel bad now!,{},[],0,1
Wed Oct 29 16:30:38 +0000 2014,iBennyTruise,Well fuck you 👌,{},[],0,0
Wed Oct 29 16:30:50 +0000 2014,iBennyTruise,You can leave with everything you came with.,{},[],0,0
Wed Oct 29 16:30:54 +0000 2014,bluejean24,"RT @CBSMiami: Young Hollywood girl fights off attempted abduction. Suspect is same as 2 previous attacks.
http://t.co/tkK5klOQCL http://t.c…",5,[],1,1
Wed Oct 29 16:30:59 +0000 2014,IUSBBookstore,The @BNCollege Halloween #Sweetstakes is a SCREAM! Enter to win... before it's too late! http://t.co/IGTzr3lNXZ http://t.co/tl40FitgY3,{},"[{u'indices': [25, 37], u'text': u'Sweetstakes'}]",1,1
,,{},{},{},0,0
Wed Oct 29 16:31:10 +0000 2014,Emirelez3442,"@MaddyMartinec it's ok, I know who I'm not visiting when I go up😒",{},[],0,1
Wed Oct 29 16:31:14 +0000 2014,HPBrewer,@MeghanEChandler My cats saw this tweet and got really jealous.,{},[],0,1
,,{},{},{},0,0
,,{},{},{},0,0
Wed Oct 29 16:31:18 +0000 2014,DrewBogs_FOX28,RT @KthrynLthrp: Wednesdays are my favorite #readingwithrufus #andcleo http://t.co/Rn3XrRZfBj,1,"[{u'indices': [44, 61], u'text': u'readingwithrufus'}, {u'indices': [62, 70], u'text': u'andcleo'}]",0,1
,,{},{},{},0,0
Wed Oct 29 16:31:28 +0000 2014,COKEBOY079,@_shanitaaa yup 😕✌️👋,{},[],0,1
Wed Oct 29 16:31:30 +0000 2014,corralk,@MorSheph ❤️ yes girl!,{},[],0,1
Wed Oct 29 16:31:39 +0000 2014,MeghanEChandler,RT @HPBrewer: @MeghanEChandler My cats saw this tweet and got really jealous.,1,[],0,2
Wed Oct 29 16:32:26 +0000 2014,pillow_reversed,"RT @lmVickyPattison: (Now) porn star Vicky Pattison reveaIs how she went from ""Ratchet"" to Fantastic in 2 months! ✔http://t.co/H5Y25bQgSs✔ …",252,[],1,1
Wed Oct 29 16:32:44 +0000 2014,lppolicesearch,"RT @myfoxla: Pomona SWAT Officer Shot, Killed In The Line Of Duty Honored. http://t.co/GfMCh04LyQ http://t.co/awXz9eMiSM",23,[],1,1
Wed Oct 29 16:32:45 +0000 2014,CJCboi,RT @myfoxla: Bill Clinton In Oxnard For 'Vote Rallies' To Aid Vulnerable California Democrats. http://t.co/o5r2i2h0iI http://t.co/ioyLpc1SZY,7,[],1,1
Wed Oct 29 16:32:51 +0000 2014,insyeirah,RT @AHealthTipPage: Coconut water is really hydrating and high in potassium..which means it helps with after work-out muscle cramps.,1,[],0,1
,,{},{},{},0,0
,,{},{},{},0,0
,,{},{},{},0,0
Wed Oct 29 16:33:30 +0000 2014,DrewBogs_FOX28,"RT @NHL: Your Wednesday just got better because the @DetroitRedWings and @WashCaps face off in #RivlaryNight.
https://t.co/Ja67xRV1y5",1,"[{u'indices': [95, 108], u'text': u'RivlaryNight'}]",1,3
,,{},{},{},0,0
Wed Oct 29 16:33:51 +0000 2014,hannah_medford,RT @SoDamnTrue: you ever in the mood to get hit by a car and spend like 1 month in the hospital,240,[],0,1
Wed Oct 29 16:33:56 +0000 2014,zaibatsu,This Tron-Like Highway Uses #Solar Power To Glow In The Dark: http://t.co/ZCbS9Sstdc http://t.co/0EznlKtj4x,{},"[{u'indices': [28, 34], u'text': u'Solar'}]",1,0
Wed Oct 29 16:34:27 +0000 2014,Amberr006,@VickyRininger omg super fireee 😋😍,{},[],0,1
Wed Oct 29 16:34:42 +0000 2014,Deonndraa_,RT @_simply_dawn_: Basketball Season. ❤️🏀,3,[],0,1
Wed Oct 29 16:34:45 +0000 2014,katiemeray,RT @SchultzyDude: I want a bad bitch,59,[],0,1
Wed Oct 29 16:35:03 +0000 2014,JustinRockey,RT @hannah_medford: All I try to do is help you but all I get is yelled at.,1,[],0,1
Wed Oct 29 16:35:25 +0000 2014,ThraxxxPack,#1017GloGang #Squad,{},"[{u'indices': [0, 12], u'text': u'1017GloGang'}, {u'indices': [13, 19], u'text': u'Squad'}]",0,0
Wed Oct 29 16:35:43 +0000 2014,hannah_medford,I love you but all I can do now is cry when I think of you,{},[],0,0
Wed Oct 29 16:35:44 +0000 2014,ItamarCareca,RT @zaibatsu: It Looks Wal-Mart’s Answer To Apple Pay Has Already Been Hacked: http://t.co/xifDXAryiz http://t.co/Zgt8Bm4uhX,9,[],1,1
Wed Oct 29 16:35:50 +0000 2014,higginsgggg,@myfoxla The Deputy Chief of LAPD ReTweeted this Im alone in whats happening to me UCSD SDPD WhistleBlowerhttp://instagram.com/p/tx_uDrTUWn/,{},[],0,1
Wed Oct 29 16:36:00 +0000 2014,bafam,RT @zaibatsu: This Tron-Like Highway Uses #Solar Power To Glow In The Dark: http://t.co/ZCbS9Sstdc http://t.co/0EznlKtj4x,3,"[{u'indices': [42, 48], u'text': u'Solar'}]",1,1
Wed Oct 29 16:36:07 +0000 2014,DaTacklebox,RT @953MNC: JUST IN: Purdue U. Shooter Cody Cousins of Warsaw found dead in prison. Died of apparent suicide.,1,[],0,1
Wed Oct 29 16:36:09 +0000 2014,LittleSmokeys,RT @RJSzczerba: Cleveland Clinic Announces Top 10 Medical Innovations For 2015 http://t.co/l6MCXBlW4Q via @forbes,4,[],1,2
Wed Oct 29 16:36:41 +0000 2014,bofors4,@DrewBogs_FOX28 hey follow me and talk ishockey?,{},[],0,1
Wed Oct 29 16:36:54 +0000 2014,coudjoeamankwaa,RT @zaibatsu: This Tron-Like Highway Uses #Solar Power To Glow In The Dark: http://t.co/ZCbS9Sstdc http://t.co/0EznlKtj4x,4,"[{u'indices': [42, 48], u'text': u'Solar'}]",1,1
Wed Oct 29 16:36:56 +0000 2014,aliyah_maddawg,@valenzueliann there you go. Now next time try to call me something a little more accurate.,{},[],0,1
Wed Oct 29 16:37:03 +0000 2014,DSCASTILLO21,@aliyah_maddawg @valenzueliann @AshleyyFavelaa but we don't have to know you to talk shit about your boyfriend ?,{},[],0,3
Wed Oct 29 16:37:09 +0000 2014,SocialInIndy,"Are you a Democrat? or Republican? Either way, why is this Election Important? http://t.co/Vl1aB5XU18 http://t.co/BZ8yaUUBzg",{},[],1,0
Wed Oct 29 16:37:33 +0000 2014,VonStrantz,Von Strantz in Chicago Nov.1st http://t.co/jRvbJyMjO5,{},[],1,0
Wed Oct 29 16:37:38 +0000 2014,JerickaPittman,RT @IU_Health: What led to the creation of LifeLine? Recognizing the need for better/faster ways to transport the critically ill + injured …,1,"[{u'indices': [139, 140], u'text': u'LifeLine35'}]",0,1
Wed Oct 29 16:37:38 +0000 2014,monroenews,Boy or girl? Michigan family with 12 sons awaits baby 13 http://t.co/cM9crogds7,{},[],1,0
Wed Oct 29 16:37:39 +0000 2014,itsMillertime54,@SBCubs I thought I was signed up.,{},[],0,1
Wed Oct 29 16:37:41 +0000 2014,itudemo,RT @RJSzczerba: Cleveland Clinic Announces Top 10 Medical Innovations For 2015 http://t.co/l6MCXBlW4Q via @forbes,6,[],1,2
Wed Oct 29 16:37:43 +0000 2014,ContemporaryVA,"@zaibatsu, awwww, so cute! :) -TJM",{},[],0,1
,,{},{},{},0,0
Wed Oct 29 16:39:06 +0000 2014,AnesiLaw,A report reveals a large number of mistakes are made by hospitals treating childhood fractures. http://t.co/OpMrat7xhe,{},[],1,0
Wed Oct 29 16:39:08 +0000 2014,aliyah_maddawg,@DSCASTILLO21 @valenzueliann @AshleyyFavelaa &amp; you guys talking shit about my boyfriend in front of every1 is obviously to make me look bad,{},[],0,3
Wed Oct 29 16:39:07 +0000 2014,IU_Health,AN INDIANA ORIGINAL: 'LifeLine' became the 1st air medical transport provider in Indiana in 1979 #LifeLine35 http://t.co/f315fMa51x,{},"[{u'indices': [97, 108], u'text': u'LifeLine35'}]",0,0
Wed Oct 29 16:39:08 +0000 2014,DickersonMaggie,Well what...,{},[],0,0
Wed Oct 29 16:39:28 +0000 2014,SuzannaChaparro,RT @thinkprogress: Ferguson Police Chief pressured to step down before grand jury decision http://t.co/hFIPc7XQj0 http://t.co/uipDAfkHRq,44,[],1,1
Wed Oct 29 16:39:49 +0000 2014,SuzannaChaparro,RT @Independent: Disturbing footage shows a homeless man being shot at 46 times by US police http://t.co/gYGKPZjcNX http://t.co/CZ3KoPf5bY,48,[],1,1
Wed Oct 29 16:40:13 +0000 2014,kerkmarie,RT @FascinatingVids: Ready... Set... Go f**k yourselves! http://t.co/D66gyfVwoX,1170,[],1,1
Wed Oct 29 16:40:32 +0000 2014,SuzannaChaparro,"RT @TheEconomist: ""They really are evil bastards. And I use them all the time because they're wonderful."" http://t.co/3xAUBofowQ http://t.c…",144,[],1,1
Wed Oct 29 16:41:22 +0000 2014,74_thuggin,RT @CatchUp94: I'm juz Tryna live to see anotha day rs,1,[],0,1
Wed Oct 29 16:41:25 +0000 2014,74_thuggin,RT @CatchUp94: Tomorrow ain't promised to us,1,[],0,1
Wed Oct 29 16:41:45 +0000 2014,LaSalleElem216,"We're trying out @Newsela this morning and blogging about an article we chose. We ran outta time though, lots to choose from! #cool",{},"[{u'indices': [126, 131], u'text': u'cool'}]",0,1
Wed Oct 29 16:41:46 +0000 2014,calvinfrison,"@andrewchristian Tomorrow all books will be free on amazon under friguys every genre, every language tell a friend 
http://t.co/w6tPKR5RxP",{},[],1,1
Wed Oct 29 16:42:25 +0000 2014,ThraxxxPack,Rollin Off A Flat Drinkin On This Fiji,{},[],0,0
Wed Oct 29 16:42:33 +0000 2014,DSCASTILLO21,"@aliyah_maddawg @valenzueliann @AshleyyFavelaa well that's a YOU problem
We're just saying what we think &amp; know :)",{},[],0,3
Wed Oct 29 16:42:44 +0000 2014,TJ21mg,We have just been notified from Houston that the technical issue that has effected thousands of servers in the... http://t.co/6OpNBcmJDI,{},[],1,0
Wed Oct 29 16:42:59 +0000 2014,dawkins_sarah,@zaibatsu thanks for the follow Reg,{},[],0,1
Wed Oct 29 16:42:59 +0000 2014,__ImmBOSS,RT @_simply_dawn_: Basketball Season. ❤️🏀,4,[],0,1
Wed Oct 29 16:43:06 +0000 2014,aliyah_maddawg,@DSCASTILLO21 @valenzueliann @AshleyyFavelaa yeah it's definitely a me problem that you all wanna have my name in your mouth &amp; talk about,{},[],0,3
Wed Oct 29 16:43:17 +0000 2014,AshleyyFavelaa,@aliyah_maddawg @DSCASTILLO21 @valenzueliann its not like everyone doesn't already know,{},[],0,3
Wed Oct 29 16:43:18 +0000 2014,perrylboxx,RT @FOX28News: Purdue shooter Cody Cousins found dead in prison of apparent suicide http://t.co/IGRYvd5nm0 http://t.co/DotEzt7uqR,3,[],1,1
Wed Oct 29 16:43:18 +0000 2014,Zo_Bauer,@iamTori haha and sometimes I think I have both! But classes sound good to me 😂,{},[],0,1
Wed Oct 29 16:43:19 +0000 2014,aliyah_maddawg,@DSCASTILLO21 @valenzueliann @AshleyyFavelaa shit left in the past,{},[],0,3
Wed Oct 29 16:43:22 +0000 2014,debby_lowery,RT @zaibatsu: This Tron-Like Highway Uses #Solar Power To Glow In The Dark: http://t.co/ZCbS9Sstdc http://t.co/0EznlKtj4x,6,"[{u'indices': [42, 48], u'text': u'Solar'}]",1,1
Wed Oct 29 16:43:27 +0000 2014,CassyJ85,"RT @laraprincesss: Free Ebook for Social Media Marketer &amp; Entrepreneurs: http://t.co/nR0KiyiVME

#Retweet Please 

#SocialMediaMarketing ht…",4745,"[{u'indices': [101, 109], u'text': u'Retweet'}, {u'indices': [119, 140], u'text': u'SocialMediaMarketing'}]",1,1
Wed Oct 29 16:43:36 +0000 2014,MollyJ_TV,RT @FOX28News: Purdue shooter Cody Cousins found dead in prison of apparent suicide http://t.co/IGRYvd5nm0 http://t.co/DotEzt7uqR,4,[],1,1
Wed Oct 29 16:43:46 +0000 2014,iBennyTruise,It's a shame because I know you're going to walk away the minute I tell a lie.,{},[],0,0
Wed Oct 29 16:43:57 +0000 2014,AshleyyFavelaa,@aliyah_maddawg @DSCASTILLO21 @valenzueliann just a month ago isnt that long lol,{},[],0,3
Wed Oct 29 16:44:01 +0000 2014,MollyJ_TV,RT @WTHRcom: #BREAKING: Indiana State Health Dept. monitoring five for Ebola-like symptoms; these are considered to be low risk,1,"[{u'indices': [13, 22], u'text': u'BREAKING'}]",0,1
Wed Oct 29 16:44:24 +0000 2014,cokeyfalkow,@zaibatsu love that pic,{},[],0,1
Wed Oct 29 16:44:27 +0000 2014,iBennyTruise,What the hell you know I don't mean the things I say. I just wanted you to stay with me.,{},[],0,0
Wed Oct 29 16:44:29 +0000 2014,NEFirebuff,RT @Maria_TWCNews: Meet the hero! K9 Officer Nass found rape suspect Gregory Lewis last night after national manhunt @MassStatePolice http:…,25,[],0,2
Wed Oct 29 16:44:31 +0000 2014,TheDura01,RT @zaibatsu: 7 Proven Steps to a Better Workday (@Inc) http://t.co/m0tE076W8l | http://t.co/MpltMIAsBi RT @arkarthick,3,[],2,3
Wed Oct 29 16:44:35 +0000 2014,aliyah_maddawg,@AshleyyFavelaa @DSCASTILLO21 @valenzueliann I didn't realize it was that important for you to still be talking about it,{},[],0,3
Wed Oct 29 16:44:50 +0000 2014,Galy_gee,@iBennyTruise PFB,{},[],0,1
Wed Oct 29 16:45:22 +0000 2014,TCTaxandAccount,RT @PayProTec: Struggling to keep customers loyal? @orangecollar has some helpful words for you! #marketing http://t.co/E53rKiejmT,1,"[{u'indices': [97, 107], u'text': u'marketing'}]",1,2
Wed Oct 29 16:45:30 +0000 2014,iBennyTruise,RT @Galy_gee: @iBennyTruise PFB,1,[],0,2
Wed Oct 29 16:45:36 +0000 2014,valenzueliann,@aliyah_maddawg @AshleyyFavelaa @DSCASTILLO21 oh you know just having a throwback talk about what happened at that party :),{},[],0,3
Wed Oct 29 16:45:38 +0000 2014,cafe1989,RT @zaibatsu: This Tron-Like Highway Uses #Solar Power To Glow In The Dark: http://t.co/ZCbS9Sstdc http://t.co/0EznlKtj4x,7,"[{u'indices': [42, 48], u'text': u'Solar'}]",1,1
Wed Oct 29 16:46:26 +0000 2014,DruSkillz,RT @Dean_JacksonGFX: @jls7484 @TheRealAlSnow @CliffCompton @DruSkillz http://t.co/FDnrdCei0p,1,[],0,5
Wed Oct 29 16:46:29 +0000 2014,iBennyTruise,Yes I'm from Africa... What's it to you?,{},[],0,0
Wed Oct 29 16:46:33 +0000 2014,aliyah_maddawg,@valenzueliann @AshleyyFavelaa @DSCASTILLO21 well I'm over it let me know when you guys learn not to talk about people who weren't even,{},[],0,3
Wed Oct 29 16:46:45 +0000 2014,aliyah_maddawg,@valenzueliann @AshleyyFavelaa @DSCASTILLO21 involved 🙋,{},[],0,3
Wed Oct 29 16:48:00 +0000 2014,NIVAJrs,RT @eTruthSports: The @ElkhartBlazers feeder meeting for the #NIVA volleyball club is set for 6 p.m. on Nov. 3 in the Elkhart Central High …,1,"[{u'indices': [61, 66], u'text': u'NIVA'}]",0,2
Wed Oct 29 16:48:03 +0000 2014,_alyssarenee__,take me back to summer time,{},[],0,0
Wed Oct 29 16:48:08 +0000 2014,031nikitaW,RT @zaibatsu: The U.S. Has Become the No Vacation Nation: http://t.co/1ZF82eNTAu  #productivity #jobs http://t.co/aAN1Vtwouy,60,"[{u'indices': [82, 95], u'text': u'productivity'}, {u'indices': [96, 101], u'text': u'jobs'}]",1,1
Wed Oct 29 16:48:15 +0000 2014,aliyah_maddawg,@valenzueliann @AshleyyFavelaa @DSCASTILLO21 what we ended deciding is not for you to know about. No girlfriend would want people she,{},[],0,3
Wed Oct 29 16:48:25 +0000 2014,cherilynngamble,Monthly #prayercalendar for children! Teach your kids to #pray BIG! http://t.co/H9fMSKo5l3 http://t.co/TbtNRK0jI6,{},"[{u'indices': [8, 23], u'text': u'prayercalendar'}, {u'indices': [57, 62], u'text': u'pray'}]",1,0
Wed Oct 29 16:48:36 +0000 2014,aliyah_maddawg,@valenzueliann @AshleyyFavelaa @DSCASTILLO21 doesn't know and doesn't trust to be in her business,{},[],0,3
Wed Oct 29 16:48:46 +0000 2014,dak0880,"RT @seinlanguage: George: ""She wants me to dress smart-casual. What is that?""
Jerry: ""I don't know, but you don't have it.""",15,[],0,1
Wed Oct 29 16:48:53 +0000 2014,TommyJHall,@miatrimboli false advertising if you ask me. It's total BS.,{},[],0,1
,,{},{},{},0,0
Wed Oct 29 16:48:59 +0000 2014,vinehelp,"@andy_linds If you can give us more information here, we can look into it more https://t.co/TCLnhiDO7Z",{},[],1,1
Wed Oct 29 16:49:47 +0000 2014,aliyah_maddawg,"@DSCASTILLO21 @valenzueliann @AshleyyFavelaa what's the fucking point? I'm past what happened, I don't care anymore. What happened or what",{},[],0,3
Wed Oct 29 16:50:07 +0000 2014,aliyah_maddawg,@DSCASTILLO21 @valenzueliann @AshleyyFavelaa didn't happen is something I can decide for myself honestly,{},[],0,3
Wed Oct 29 16:50:11 +0000 2014,itslexijacobs,Freezing,{},[],0,0
,,{},{},{},0,0
Wed Oct 29 16:50:26 +0000 2014,zaibatsu,"10th anniversary of “Statistical Modeling, Causal Inference, and Social Science” http://t.co/8e8Cd2SETZ",{},[],1,0
Wed Oct 29 16:51:02 +0000 2014,itslexijacobs,So excited to see everyone at Trine,{},[],0,0
Wed Oct 29 16:51:24 +0000 2014,iBennyTruise,You're exterior is so beautiful but man your interior is ugly asf... Sorry not sorry,{},[],0,0
,,{},{},{},0,0
Wed Oct 29 16:52:11 +0000 2014,megaridis,@TeenMindRocks Thanks for the follow,{},[],0,1
Wed Oct 29 16:52:23 +0000 2014,aliyah_maddawg,Like anything you guys are gonna say is gonna change anything.,{},[],0,0
Wed Oct 29 16:52:34 +0000 2014,toni_mesfosc,RT @zaibatsu: This Tron-Like Highway Uses #Solar Power To Glow In The Dark: http://t.co/ZCbS9Sstdc http://t.co/0EznlKtj4x,10,"[{u'indices': [42, 48], u'text': u'Solar'}]",1,1
Wed Oct 29 16:52:55 +0000 2014,aliyah_maddawg,“@DSCASTILLO21: Haha this is so dumb :)”,{},[],0,1
Wed Oct 29 16:52:59 +0000 2014,I_amGREAT45,RT @MikeWazNot_: This deserves endless rts https://t.co/elVuodmASW,1507,[],1,1
Wed Oct 29 16:53:29 +0000 2014,_SoCal,I slept amazing last night 😊 feeling refreshed,{},[],0,0
Wed Oct 29 16:53:52 +0000 2014,SSSSSsara,People who eat a whole bag of chips in class disgust me.,{},[],0,0
Wed Oct 29 16:53:54 +0000 2014,Go4MadeInUSA,@SB_Woodworks : thanks for following!,{},[],0,1
Wed Oct 29 16:54:08 +0000 2014,KINGOFTHABEND,@SXVXN I need to talk to mych soon †♪♬,{},[],0,1
Wed Oct 29 16:54:21 +0000 2014,johncollinswort,"@IrishCHD worry about getting the flu, not ebola. http://t.co/gFV7Zr9Sgk",{},[],1,1
Wed Oct 29 16:54:52 +0000 2014,aliyah_maddawg,@DSCASTILLO21 and I've been saying I'm past it you guys are the ones talking about it,{},[],0,1
Wed Oct 29 16:55:01 +0000 2014,cherilynngamble,Different schedule today as we woke up to a broken pipe.  Plumbing 101 at the Gamble house today!,{},[],0,0
Wed Oct 29 16:55:21 +0000 2014,lawman5598,RT @_simply_dawn_: Basketball Season. ❤️🏀,5,[],0,1
Wed Oct 29 16:56:26 +0000 2014,gaahlers,RT @IU_Health: AN INDIANA ORIGINAL: 'LifeLine' became the 1st air medical transport provider in Indiana in 1979 #LifeLine35 http://t.co/f31…,2,"[{u'indices': [112, 123], u'text': u'LifeLine35'}]",0,1
,,{},{},{},0,0
Wed Oct 29 16:56:39 +0000 2014,DSCASTILLO21,@aliyah_maddawg yeah WE are talking about it not for you to care? We were just having a convo . If you let these stupid tweets get you,{},[],0,1
Wed Oct 29 16:56:57 +0000 2014,DSCASTILLO21,@aliyah_maddawg worked up then alright awesome 👍,{},[],0,1
Wed Oct 29 16:57:00 +0000 2014,SSSSSsara,RT @PlayersTribune: Exclusive photos: Derek Jeter cleans out his locker at Yankee Stadium for the last time. http://t.co/nsJYpk8LM7 http://…,118,[],1,1
Wed Oct 29 16:57:22 +0000 2014,xoxoxoMariee,@iBennyTruise Tweets Got Me Up In Class Thinking About Shit,{},[],0,1
Wed Oct 29 16:57:23 +0000 2014,Aql74,RT @newtechnetwork: Check out this amazing project #MyParty14 “Student created political parties” http://t.co/J2l2LMt4gh via @innovationhig…,4,"[{u'indices': [51, 61], u'text': u'MyParty14'}, {u'indices': [139, 140], u'text': u'miched'}]",1,2
Wed Oct 29 16:57:35 +0000 2014,andrewmckinley6,"RT @SteaknShake: Thanks for entering the @SteaknShake #Coast2Coast contest, @_localmusicnat! To complete your entry, please visit http://t.…",1,"[{u'indices': [54, 66], u'text': u'Coast2Coast'}]",1,3
Wed Oct 29 16:57:36 +0000 2014,CoryKreiger,RT @MikeWazNot_: This deserves endless rts https://t.co/elVuodmASW,1518,[],1,1
Wed Oct 29 16:57:39 +0000 2014,_Jake_Weaver_,Apparently jimmy johns doesn't deliver to my place. I literally live like less than 5miles from the store. Geez,{},[],0,0
Wed Oct 29 16:57:56 +0000 2014,andrewmckinley6,"RT @CBR: Which Marvel Phase Three Film Are You Most Excited About? CURRENTLY: #1 Captain America #1, #2 Captain Marvel - VOTE! http://t.co/…",8,[],1,1
Wed Oct 29 16:58:00 +0000 2014,Igorusha_,@zaibatsu @kunikeev Laraki Epitome. http://t.co/8wIiri9AjN,{},[],0,2
Wed Oct 29 16:58:01 +0000 2014,aliyah_maddawg,Oh my god you're dumb as shit 😂,{},[],0,0
Wed Oct 29 16:58:05 +0000 2014,andrewmckinley6,RT @CW_TheFlash: Watch last night's episode of #TheFlash – Captain's orders! http://t.co/rZdJgXyTZl http://t.co/ACeoL6SF0W,89,"[{u'indices': [47, 56], u'text': u'TheFlash'}]",1,1
Wed Oct 29 16:58:13 +0000 2014,JoiDivision_,Happy #NationalCatDay! I love my beautiful cat with severe mood swings! Xx http://t.co/Qdq44Sg4Ne,{},"[{u'indices': [6, 21], u'text': u'NationalCatDay'}]",0,0
Wed Oct 29 16:58:34 +0000 2014,andrewmckinley6,"RT @KehoeWISH: JUST IN: @StateHealthIN is now monitoring 5 people in IN who traveled from Africa. All ""cooperative and considered low risk""…",6,[],0,2
Wed Oct 29 16:58:39 +0000 2014,johncollinswort,@IrishCHD While watching Keeping Up With The Kardashians I discovered that Kim suffers from Psoriasis. What is it? http://t.co/QOWQ80RdJt,{},[],1,1
Wed Oct 29 16:58:48 +0000 2014,andrewmckinley6,RT @WIRED: The FCC proposes a new rule to make all your cord cutting fantasies come true  http://t.co/KJQUY9aUAw,35,[],1,1
Wed Oct 29 16:59:00 +0000 2014,andrewmckinley6,RT @SuperHeroHype: #TerminatorGenisys lands on the cover of EW as new story details emerge http://t.co/kEU0lmoPZX http://t.co/fm2V8gPtd0,26,"[{u'indices': [19, 37], u'text': u'TerminatorGenisys'}]",1,1
Wed Oct 29 16:59:00 +0000 2014,SMC_Admission,RT @ObserverNDSMC: 10 @saintmarys students spent their fall break on a pilgrimage to Peru. Story:  http://t.co/hYCxP1FlAq,1,[],1,2
Wed Oct 29 16:59:11 +0000 2014,andrewmckinley6,RT @NETGEAR: Got a corner of the house that #WiFi JUST. WON’T. REACH? Take care of it with a range extender from #NETGEAR: http://t.co/y6lA…,1,"[{u'indices': [44, 49], u'text': u'WiFi'}, {u'indices': [113, 121], u'text': u'NETGEAR'}]",1,1
Wed Oct 29 16:59:31 +0000 2014,dexter_xt,RT @Sherrlocckk: How to Deal with Jealousy in a Relationship  http://t.co/v3YzYNiZrD http://t.co/jFnxsFz5DU,27,[],1,1
Wed Oct 29 16:59:47 +0000 2014,seregin_mma,RT @myfoxla: Our live stream is back online! Thanks for your patience: http://t.co/GOgXCwZfaL,3,[],1,1
Wed Oct 29 16:59:48 +0000 2014,Hailey_El_Dino,@SSSSSsara ... Why there's like 7 chips per bag,{},[],0,1
Wed Oct 29 16:59:49 +0000 2014,andrewmckinley6,"RT @IGN: From last night, new #AgentsofSHIELD, as we learned more about Ward and his family http://t.co/fTJNvD8d6O http://t.co/eIu0i9Caqq",18,"[{u'indices': [30, 45], u'text': u'AgentsofSHIELD'}]",1,1
Wed Oct 29 16:59:51 +0000 2014,seregin_mma,RT @myfoxla: Bill Clinton In Oxnard For 'Vote Rallies' To Aid Vulnerable California Democrats. http://t.co/o5r2i2h0iI http://t.co/ioyLpc1SZY,8,[],1,1
Wed Oct 29 16:59:52 +0000 2014,GriffinFrank,The @MSJWomensBBall takes on #Layup4Lauren https://t.co/WGYId4nbQ3 @WCPO,{},"[{u'indices': [29, 42], u'text': u'Layup4Lauren'}]",1,2
Wed Oct 29 16:59:57 +0000 2014,aliyah_maddawg,Oh I'm still here girl 😘,{},[],0,0
Wed Oct 29 17:00:02 +0000 2014,AHealthTipPage,"Cuddling literally kills depression, relieves anxiety and strengthens the immune system.",{},[],0,0
Wed Oct 29 17:00:09 +0000 2014,seregin_mma,"RT @myfoxla: Pomona SWAT Officer Shot, Killed In The Line Of Duty Honored. http://t.co/GfMCh04LyQ http://t.co/awXz9eMiSM",28,[],1,1
Wed Oct 29 17:00:14 +0000 2014,andrewmckinley6,RT @ComicBook_Movie: 'Thanos' Wields The Infinity Gauntlet In AVENGERS: INFINITY WAR Teaser Trailer http://t.co/RoFYiaDh2g,23,[],1,1
Wed Oct 29 17:00:14 +0000 2014,SMC_Admission,RT @ICIndiana: It's applications time! Check out these 9 essay writing tips to WOW college admissions officers: http://t.co/K2TXVUwiXk via …,1,[],1,2
Wed Oct 29 17:00:16 +0000 2014,PayProTec,Increasing employee morale can result in an increase in sales! http://t.co/xR1CBNz7cZ,{},[],1,0
Wed Oct 29 17:00:33 +0000 2014,andrewmckinley6,RT @GameFly: Save up to 75% on these Max Payne PC Franchise Titles http://t.co/9LwnECAD0L Ends 10/29,16,[],1,1
Wed Oct 29 17:00:44 +0000 2014,andrewmckinley6,"RT @IGN: With Avengers: Infinity War coming, let's talk Thanos and the Infinity Gauntlet! http://t.co/v2ll3HdXdE http://t.co/JLGHLx1EpT",151,[],1,1
Wed Oct 29 17:00:49 +0000 2014,SuzannaChaparro,"RT @DailyMirror: FA boss told woman referee 'Your place is in the kitchen, not a football pitch' http://t.co/n4z3nqZ10Q http://t.co/osDCxdk…",40,[],1,1
Wed Oct 29 17:00:53 +0000 2014,CroweWillliam,"Didn't make it to Mishawaka today, but did manage to buy the #RainbowRocks DVD as well as a copy of Street Fighter: Assassin's Fist.",{},"[{u'indices': [61, 74], u'text': u'RainbowRocks'}]",0,0
