id,created_at,text,retweet_count,ent_urls,ent_hashtags,ent_mentions,favorite_count,in_reply_to_status_id
437998447560372224,Mon Feb 24 17:12:22 +0000 2014,Registration successful http://t.co/GNtXHA8wht via @sharethis I love this site I will always follow smoke.,0,"[{u'url': u'http://t.co/GNtXHA8wht', u'indices': [24, 46], u'expanded_url': u'http://shar.es/FeHT1', u'display_url': u'shar.es/FeHT1'}]",[],"[{u'id': 14116807, u'indices': [51, 61], u'id_str': u'14116807', u'screen_name': u'ShareThis', u'name': u'ShareThis'}]",0,
434867547142230016,Sun Feb 16 01:51:17 +0000 2014,@StewartHaasRcng so good to see you back smoke,0,[],[],"[{u'id': 124249585, u'indices': [0, 16], u'id_str': u'124249585', u'screen_name': u'StewartHaasRcng', u'name': u'Stewart-Haas Racing'}]",0,434848466062159873
397547527680978944,Tue Nov 05 02:14:51 +0000 2013,@blakeshelton great job Blake it's hard to pick. One they all have been great tonight very good show.,0,[],[],"[{u'id': 14920785, u'indices': [0, 13], u'id_str': u'14920785', u'screen_name': u'blakeshelton', u'name': u'Blake Shelton'}]",0,397528452238032896
396480452124344320,Sat Nov 02 03:34:40 +0000 2013,@RCRracing way to go no 3Dale would be so proud.,0,[],[],"[{u'id': 33489438, u'indices': [0, 10], u'id_str': u'33489438', u'screen_name': u'RCRracing', u'name': u'RCR'}]",0,396474371692584960
395350842947026944,Wed Oct 30 00:46:00 +0000 2013,@MrsdogC  Happy birthday Beth I hope you have a great day.,0,[],[],"[{u'id': 84489711, u'indices': [0, 8], u'id_str': u'84489711', u'screen_name': u'MrsdogC', u'name': u'Beth Chapman'}]",0,
373845026763075584,Sat Aug 31 16:29:34 +0000 2013,#SMOKEWILLRISE DECAL : Tony Stewart Store http://t.co/M4DQJCDXe5,0,"[{u'url': u'http://t.co/M4DQJCDXe5', u'indices': [42, 64], u'expanded_url': u'http://www.tonystewartstore.com/product/17017/-smokewillrise-decal', u'display_url': u'tonystewartstore.com/product/17017/\u2026'}]","[{u'indices': [0, 14], u'text': u'SMOKEWILLRISE'}]",[],0,
373514623535706112,Fri Aug 30 18:36:40 +0000 2013,@jakeowen welcome to my home town hope you enjoy yourself.,0,[],[],"[{u'id': 21910850, u'indices': [0, 9], u'id_str': u'21910850', u'screen_name': u'jakeowen', u'name': u'Jake Owen'}]",0,373498713181655040
366607140271554562,Sun Aug 11 17:08:48 +0000 2013,@NASCAR @JimmieJohnson @DanicaPatrick,0,[],[],"[{u'id': 49153854, u'indices': [0, 7], u'id_str': u'49153854', u'screen_name': u'NASCAR', u'name': u'NASCAR'}, {u'id': 265483421, u'indices': [8, 22], u'id_str': u'265483421', u'screen_name': u'JimmieJohnson', u'name': u'Jimmie Johnson'}, {u'id': 21255118, u'indices': [23, 37], u'id_str': u'21255118', u'screen_name': u'DanicaPatrick', u'name': u'Danica Patrick'}]",0,366574727629778945
365551043964190721,Thu Aug 08 19:12:15 +0000 2013,@SunocoRacing yes I would it makes them better I think.,0,[],[],"[{u'id': 103677574, u'indices': [0, 13], u'id_str': u'103677574', u'screen_name': u'SunocoRacing', u'name': u'Sunoco Racing'}]",0,365499635483156482
361503653326098434,Sun Jul 28 15:09:22 +0000 2013,Good luck Tony I'm wishing you the best and be safe out there.,0,[],[],[],0,
